repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,30,swap {section} loops for {foreach} loops,currently i rely on ADOdb adding indexed version of associative arrays in the same return. This is not needed if I use {foreach} loops as these do not depend on indexes.    Is there any advantage/disadvantage for doing the swap. check with smarty forum.    Off the top of my head I think this would be better becasue ti removes some complexity. I can also use a different database system if required a lot easier.,security,0.00001,7,0,people approved,,0.819999993,0
anonymous,anonymous,30,swap {section} loops for {foreach} loops,currently i rely on ADOdb adding indexed version of associative arrays in the same return. This is not needed if I use {foreach} loops as these do not depend on indexes.    Is there any advantage/disadvantage for doing the swap. check with smarty forum.    Off the top of my head I think this would be better becasue ti removes some complexity. I can also use a different database system if required a lot easier.,client,0.00001,7,0,people approved,,0.689999998,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",enhancement,1.000010014,7,0,people approved,,0.939999998,1
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",question,0.754925013,8,0,people approved,,0.550000012,1
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",ui,0.119212918,7,0,people approved,,0.639999986,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",server,0.05185546,7,0,people approved,,0.800000012,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",client,0.035154842,6,0,people approved,,0.689999998,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",database,0.016413031,7,0,people approved,,0.419999987,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",bug,0.014073629,7,0,people approved,,0.939999998,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",document,0.010662511,6,0,people approved,,0.610000014,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",performance,0.010662511,6,0,people approved,,0.330000013,0
anonymous,anonymous,31,GridOut::write_vtk no longer useful,"from 8.5.0 to 9.0.0 (I guess in a ""let's remove code duplication effort"") we made the `GridOut::write_vtk` no longer compatible with the `GridIn::read_vtk` function, i.e., now we use `DataOut::write_vtk`, which duplicates vertex information, making the final file useless if we want to read it back in.    VTK seems to be the only grid format where we could in principle store all the information required by deal.II (including manifold information, boundary, and material id information, and maybe even local refinement information).    I'd like to have these features at least in one grid format. Shall we choose VTK for this purpose?",design,0.000949944,7,0,people approved,,0.790000022,0
